Day of Week,Time,Precipitation,Visibility,Cloud Cover,Weather Type,Conditions,Traffic
Saturday,23:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,medium
Sunday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,02:00:00,0.0,1.2,,Mist,Clear,low
Sunday,03:00:00,0.0,1.9,0.0,Mist,Clear,medium
Sunday,04:00:00,0.0,1.2,0.0,Mist,Clear,low
Sunday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,high
Sunday,06:00:00,0.0,1.2,0.0,Mist,Clear,medium
Sunday,07:00:00,0.0,1.2,0.0,Mist,Clear,low
Sunday,08:00:00,0.0,1.2,,Smoke Or Haze,Clear,low
Sunday,09:00:00,0.0,1.2,0.0,Mist,Clear,medium
Sunday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Sunday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Sunday,17:00:00,0.0,2.2,30.0,Smoke Or Haze,Partially cloudy,low
Sunday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,20:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,low
Sunday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,23:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,high
Monday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,02:00:00,0.0,0.8,0.0,Mist,Clear,high
Monday,03:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,04:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,05:00:00,0.0,0.8,0.0,Mist,Clear,medium
Monday,06:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,07:00:00,0.0,0.6,0.0,Mist,Clear,high
Monday,08:00:00,0.0,1.3,,Smoke Or Haze,Clear,medium
Monday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Monday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,11:00:00,0.0,2.2,,Smoke Or Haze,Clear,medium
Monday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,14:00:00,0.0,1.6,0.0,Smoke Or Haze,Clear,high
Monday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Monday,16:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,17:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,medium
Monday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,20:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,medium
Monday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,23:00:00,0.0,1.4,0.0,"Mist, Smoke Or Haze",Clear,low
Tuesday,00:00:00,0.0,1.2,0.0,Mist,Clear,low
Tuesday,01:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,02:00:00,0.0,0.8,0.0,Mist,Clear,medium
Tuesday,03:00:00,0.0,1.2,0.0,Mist,Clear,low
Tuesday,04:00:00,0.0,1.2,0.0,Mist,Clear,medium
Tuesday,05:00:00,0.0,0.8,0.0,"Mist, Fog",Clear,low
Tuesday,06:00:00,0.0,0.6,0.0,Fog,Clear,low
Tuesday,07:00:00,0.0,0.0,0.0,Fog,Clear,high
Tuesday,08:00:00,0.0,1.1,51.3,"Mist, Fog",Partially cloudy,medium
Tuesday,09:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,10:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Tuesday,11:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,medium
Tuesday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Tuesday,13:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Tuesday,14:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,medium
Tuesday,15:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,16:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,17:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,medium
Tuesday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Tuesday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,20:00:00,0.0,1.4,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,21:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,22:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,23:00:00,0.0,1.4,36.2,Smoke Or Haze,Partially cloudy,medium
Wednesday,00:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,high
Wednesday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,02:00:00,0.0,1.4,70.8,Smoke Or Haze,Partially cloudy,low
Wednesday,03:00:00,0.0,1.2,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,04:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Wednesday,05:00:00,0.01,0.8,77.2,"Mist, Fog","Rain, Overcast",high
Wednesday,06:00:00,0.0,0.6,69.7,Mist,Partially cloudy,high
Wednesday,07:00:00,0.0,0.6,74.6,Light Rain,Partially cloudy,medium
Wednesday,08:00:00,0.2,1.1,92.4,Light Rain,"Rain, Overcast",high
Wednesday,09:00:00,0.0,0.6,69.7,Fog,Partially cloudy,low
Wednesday,10:00:00,0.0,0.6,69.7,Mist,Partially cloudy,high
Wednesday,11:00:00,0.01,1.5,78.2,"Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",medium
Wednesday,12:00:00,0.0,2.5,37.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,14:00:00,0.0,1.6,90.8,Smoke Or Haze,Overcast,medium
Wednesday,15:00:00,0.0,2.5,74.6,Smoke Or Haze,Partially cloudy,low
Wednesday,16:00:00,0.0,2.5,69.7,Smoke Or Haze,Partially cloudy,medium
Wednesday,17:00:00,0.0,1.6,90.8,Smoke Or Haze,Overcast,low
Wednesday,18:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Wednesday,19:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,high
Wednesday,20:00:00,0.0,1.4,83.9,Smoke Or Haze,Overcast,high
Wednesday,21:00:00,0.0,2.5,50.0,Mist,Partially cloudy,high
Wednesday,22:00:00,0.0,1.9,50.0,Mist,Partially cloudy,low
Wednesday,23:00:00,0.0,1.4,71.1,"Mist, Smoke Or Haze",Partially cloudy,high
Thursday,00:00:00,0.0,1.9,50.0,Mist,Partially cloudy,medium
Thursday,01:00:00,0.0,1.9,50.0,Mist,Partially cloudy,high
Thursday,02:00:00,0.0,1.3,71.1,"Mist, Smoke Or Haze",Partially cloudy,low
Thursday,03:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Thursday,04:00:00,0.0,1.2,69.7,Mist,Partially cloudy,high
Thursday,05:00:00,0.0,0.8,90.4,"Mist, Fog",Overcast,low
Thursday,06:00:00,0.0,0.6,74.6,Mist,Partially cloudy,high
Thursday,07:00:00,0.0,0.6,74.6,Fog,Partially cloudy,high
Thursday,08:00:00,0.0,0.6,92.9,Fog,Overcast,low
Thursday,09:00:00,0.0,0.6,95.1,Fog,Overcast,low
Thursday,10:00:00,0.0,0.6,69.7,Mist,Partially cloudy,high
Thursday,11:00:00,0.0,0.7,90.7,"Mist, Light Rain, Sky Coverage Increasing",Overcast,high
Thursday,12:00:00,0.0,1.2,69.7,Thunderstorm,Partially cloudy,medium
Thursday,13:00:00,0.0,1.9,69.7,Thunderstorm,Partially cloudy,medium
Thursday,14:00:00,0.32,1.4,83.9,"Drizzle, Rain","Rain, Overcast",medium
Thursday,15:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,high
Thursday,16:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Thursday,17:00:00,0.0,1.3,80.9,Smoke Or Haze,Overcast,high
Thursday,18:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Thursday,19:00:00,0.0,1.2,0.0,Mist,Clear,low
Thursday,20:00:00,0.0,1.1,65.2,Mist,Partially cloudy,high
Thursday,21:00:00,0.0,0.6,0.0,Mist,Clear,medium
Thursday,22:00:00,0.0,0.6,0.0,Mist,Clear,high
Thursday,23:00:00,0.0,0.6,65.2,Fog,Partially cloudy,high
Friday,00:00:00,0.0,0.0,0.0,Fog,Clear,medium
Friday,01:00:00,0.0,0.0,0.0,Fog,Clear,low
Friday,02:00:00,0.0,0.5,67.0,Fog,Partially cloudy,medium
Friday,03:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Friday,04:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Friday,05:00:00,0.0,1.2,67.0,"Mist, Fog",Partially cloudy,medium
Friday,06:00:00,0.0,1.2,37.3,Mist,Partially cloudy,low
Friday,07:00:00,0.0,1.2,37.3,Mist,Partially cloudy,medium
Friday,08:00:00,0.0,0.9,29.7,Mist,Partially cloudy,high
Friday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Friday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Friday,11:00:00,0.0,1.5,3.8,Smoke Or Haze,Clear,high
Friday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Friday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Friday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Friday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Friday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Friday,17:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,medium
Friday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Friday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Friday,20:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,low
Friday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Friday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Friday,23:00:00,0.0,1.4,0.0,"Mist, Smoke Or Haze",Clear,low
Saturday,00:00:00,0.0,1.9,0.0,Mist,Clear,low
Saturday,01:00:00,0.0,1.9,0.0,Mist,Clear,medium
Saturday,02:00:00,0.0,0.8,0.0,Mist,Clear,high
Saturday,03:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,04:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,low
Saturday,06:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,08:00:00,0.0,1.5,0.0,Smoke Or Haze,Clear,low
Saturday,09:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,11:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,12:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,low
Saturday,13:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Saturday,14:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,high
Saturday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Saturday,16:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Saturday,17:00:00,0.0,1.7,0.0,Smoke Or Haze,Clear,medium
Saturday,18:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,19:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,20:00:00,0.0,1.6,0.0,Smoke Or Haze,Clear,high
Saturday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Saturday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Saturday,23:00:00,0.0,1.4,0.0,"Mist, Smoke Or Haze",Clear,low
Sunday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,01:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Sunday,02:00:00,0.0,1.2,24.6,"Mist, Smoke Or Haze",Clear,low
Sunday,03:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Sunday,04:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Sunday,05:00:00,0.0,1.2,32.8,"Mist, Smoke Or Haze",Partially cloudy,medium
Sunday,06:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,08:00:00,0.0,1.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,09:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Sunday,11:00:00,0.0,2.5,24.6,Smoke Or Haze,Clear,medium
Sunday,12:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Sunday,13:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Sunday,14:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,high
Sunday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Sunday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,17:00:00,0.0,1.7,0.0,Smoke Or Haze,Clear,high
Sunday,18:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Sunday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,20:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,medium
Sunday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,23:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,low
Monday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,02:00:00,0.0,1.4,0.0,Mist,Clear,medium
Monday,03:00:00,0.0,1.9,0.0,Mist,Clear,low
Monday,04:00:00,0.0,1.9,0.0,Mist,Clear,high
Monday,05:00:00,0.0,1.4,0.0,Mist,Clear,medium
Monday,06:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,07:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,08:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,high
Monday,09:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Monday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,11:00:00,0.0,2.3,,Smoke Or Haze,Clear,low
Monday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,13:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Monday,14:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,medium
Monday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Monday,16:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Monday,17:00:00,0.0,2.4,1.9,Smoke Or Haze,Clear,medium
Monday,18:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,19:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,20:00:00,0.0,1.6,0.0,Smoke Or Haze,Clear,low
Monday,21:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,22:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,23:00:00,0.0,1.6,0.0,Smoke Or Haze,Clear,high
Tuesday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Tuesday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Tuesday,02:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,low
Tuesday,03:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,04:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Tuesday,05:00:00,0.0,1.0,0.0,"Mist, Smoke Or Haze",Clear,low
Tuesday,06:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Tuesday,07:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Tuesday,08:00:00,0.0,1.4,,Smoke Or Haze,Clear,medium
Tuesday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Tuesday,11:00:00,0.0,1.6,0.0,Smoke Or Haze,Clear,low
Tuesday,12:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,low
Tuesday,13:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,low
Tuesday,14:00:00,0.0,1.8,0.0,Smoke Or Haze,Clear,high
Tuesday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Tuesday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Tuesday,17:00:00,0.0,1.7,0.6,Smoke Or Haze,Clear,medium
Tuesday,18:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,19:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,20:00:00,0.0,1.6,66.6,Smoke Or Haze,Partially cloudy,low
Tuesday,21:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,high
Tuesday,22:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,medium
Tuesday,23:00:00,0.0,1.4,80.2,Smoke Or Haze,Overcast,high
Wednesday,00:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,01:00:00,0.0,1.9,37.3,Mist,Partially cloudy,high
Wednesday,02:00:00,0.0,1.9,25.0,,Clear,low
Wednesday,03:00:00,0.0,1.9,37.3,Mist,Partially cloudy,medium
Wednesday,04:00:00,0.0,1.2,37.3,Mist,Partially cloudy,medium
Wednesday,05:00:00,0.0,1.3,39.1,"Mist, Smoke Or Haze",Partially cloudy,low
Wednesday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Wednesday,07:00:00,0.0,1.2,37.3,Mist,Partially cloudy,medium
Wednesday,08:00:00,0.0,1.3,79.8,"Mist, Fog, Smoke Or Haze",Overcast,low
Wednesday,09:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,10:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,low
Wednesday,11:00:00,0.0,1.6,67.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,12:00:00,0.0,2.5,37.3,Smoke Or Haze,Partially cloudy,high
Wednesday,13:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,high
Wednesday,14:00:00,0.0,1.4,31.1,Smoke Or Haze,Partially cloudy,low
Wednesday,15:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Wednesday,16:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Wednesday,17:00:00,0.0,1.5,36.3,Smoke Or Haze,Partially cloudy,high
Wednesday,18:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Wednesday,20:00:00,0.0,1.4,29.3,Smoke Or Haze,Partially cloudy,high
Wednesday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Wednesday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,23:00:00,0.0,1.4,32.9,Smoke Or Haze,Partially cloudy,high
Thursday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,02:00:00,0.0,1.4,41.1,"Mist, Smoke Or Haze",Partially cloudy,low
Thursday,03:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Thursday,04:00:00,0.0,1.2,0.0,Mist,Clear,medium
Thursday,05:00:00,0.0,0.8,33.2,"Mist, Fog",Partially cloudy,medium
Thursday,06:00:00,0.0,0.6,0.0,Mist,Clear,low
Thursday,07:00:00,0.0,0.6,0.0,Mist,Clear,medium
Thursday,08:00:00,0.0,0.9,24.7,Mist,Clear,high
Thursday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,11:00:00,0.0,1.6,24.9,Smoke Or Haze,Clear,high
Thursday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,14:00:00,0.0,1.6,3.2,Smoke Or Haze,Clear,low
Thursday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Thursday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,17:00:00,0.0,1.5,10.6,Smoke Or Haze,Clear,low
Thursday,18:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,20:00:00,0.0,1.4,77.3,Smoke Or Haze,Overcast,high
Thursday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,23:00:00,0.0,1.4,70.5,Smoke Or Haze,Partially cloudy,medium
Friday,00:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,low
Friday,01:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,low
Friday,02:00:00,0.0,1.4,66.7,Smoke Or Haze,Partially cloudy,medium
Friday,03:00:00,0.0,1.9,37.3,Mist,Partially cloudy,medium
Friday,04:00:00,0.0,1.9,37.3,Mist,Partially cloudy,medium
Friday,05:00:00,0.0,1.2,43.3,"Mist, Smoke Or Haze",Partially cloudy,low
Friday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Friday,07:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Friday,08:00:00,0.0,1.3,56.2,Smoke Or Haze,Partially cloudy,medium
Friday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,10:00:00,0.0,1.9,37.3,Smoke Or Haze,Partially cloudy,medium
Friday,11:00:00,0.0,1.4,84.0,Smoke Or Haze,Overcast,low
Friday,12:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Friday,13:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,high
Friday,14:00:00,0.0,1.5,90.8,Smoke Or Haze,Overcast,high
Friday,15:00:00,0.0,1.9,74.6,Smoke Or Haze,Partially cloudy,low
Friday,16:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,medium
Friday,17:00:00,0.0,1.5,84.1,"Light Rain, Smoke Or Haze",Overcast,high
Friday,18:00:00,0.0,1.9,69.7,Drizzle,Partially cloudy,high
Friday,19:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,medium
Friday,20:00:00,0.0,1.4,83.9,"Light Rain, Smoke Or Haze",Overcast,high
Friday,21:00:00,0.0,1.9,74.6,Light Drizzle,Partially cloudy,low
Friday,22:00:00,0.0,1.9,74.6,Light Drizzle,Partially cloudy,medium
Friday,23:00:00,0.0,1.4,83.8,"Sky Coverage Increasing, Smoke Or Haze",Overcast,low
Saturday,00:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Saturday,01:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Saturday,02:00:00,0.0,1.4,85.2,"Light Drizzle, Smoke Or Haze",Overcast,low
Saturday,03:00:00,0.0,1.9,74.6,Drizzle,Partially cloudy,medium
Saturday,04:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Saturday,05:00:00,0.0,1.2,76.7,Smoke Or Haze,Overcast,low
Saturday,06:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,high
Saturday,07:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,low
Saturday,08:00:00,0.0,1.3,92.3,Smoke Or Haze,Overcast,low
Saturday,09:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,high
Saturday,10:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,high
Saturday,11:00:00,0.0,1.3,90.8,Smoke Or Haze,Overcast,low
Saturday,12:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,high
Saturday,13:00:00,0.0,1.9,69.7,Smoke Or Haze,Partially cloudy,low
Saturday,14:00:00,0.0,1.4,92.3,"Light Drizzle, Light Rain",Overcast,medium
Saturday,15:00:00,0.0,1.2,74.6,Light Rain,Partially cloudy,medium
Saturday,16:00:00,0.0,1.2,74.6,Light Rain,Partially cloudy,medium
Saturday,17:00:00,0.0,0.9,92.1,"Drizzle, Smoke Or Haze",Overcast,high
Saturday,18:00:00,0.0,1.2,74.6,Drizzle,Partially cloudy,high
Saturday,19:00:00,0.0,1.2,74.6,Light Rain,Partially cloudy,low
Saturday,20:00:00,0.0,1.2,92.3,"Rain, Light Rain",Overcast,high
Saturday,21:00:00,0.0,1.2,74.6,Drizzle,Partially cloudy,high
Saturday,22:00:00,0.0,1.2,74.6,Light Rain,Partially cloudy,high
Saturday,23:00:00,0.0,1.2,92.3,"Rain, Light Rain, Smoke Or Haze",Overcast,low
Sunday,00:00:00,0.0,1.9,69.7,Drizzle,Partially cloudy,high
Sunday,01:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,medium
Sunday,02:00:00,0.0,1.2,83.9,Smoke Or Haze,Overcast,medium
Sunday,03:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,low
Sunday,04:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Sunday,05:00:00,0.0,0.8,77.9,"Mist, Smoke Or Haze",Overcast,medium
Sunday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Sunday,07:00:00,0.0,1.2,57.0,Mist,Partially cloudy,low
Sunday,08:00:00,0.0,1.3,30.1,"Mist, Smoke Or Haze",Partially cloudy,high
Sunday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
